,is_trade,l1_name,l2_name,l3_name,stock_code,name,mc,beta
1006,1,计算机,IT服务Ⅱ,IT服务Ⅲ,300687,赛意信息,0.6286666666666667,0.95
1007,1,计算机,IT服务Ⅱ,IT服务Ⅲ,300738,奥飞数据,0.596,0.7153333333333334
1008,1,计算机,IT服务Ⅱ,IT服务Ⅲ,688158,优刻得-W,0.59,0.9806666666666667
1009,1,计算机,IT服务Ⅱ,IT服务Ⅲ,300170,汉得信息,0.5893333333333334,0.8153333333333334
1010,0,计算机,IT服务Ⅱ,IT服务Ⅲ,301316,慧博云通,0.588,0.982
1011,1,计算机,IT服务Ⅱ,IT服务Ⅲ,300079,数码视讯,0.5833333333333334,0.512
1012,1,计算机,IT服务Ⅱ,IT服务Ⅲ,300271,华宇软件,0.58,0.9393333333333334
1013,1,计算机,IT服务Ⅱ,IT服务Ⅲ,002401,中远海科,0.572,0.22533333333333333
1014,1,计算机,IT服务Ⅱ,IT服务Ⅲ,002649,博彦科技,0.5606666666666666,0.878
1015,1,计算机,IT服务Ⅱ,IT服务Ⅲ,603636,南威软件,0.56,0.662
1016,1,计算机,IT服务Ⅱ,IT服务Ⅲ,600410,华胜天成,0.558,0.47933333333333333
1017,1,计算机,IT服务Ⅱ,IT服务Ⅲ,300846,首都在线,0.5466666666666666,0.8453333333333334
1018,0,计算机,IT服务Ⅱ,IT服务Ⅲ,300288,朗玛信息,0.5133333333333333,0.902
1019,1,计算机,IT服务Ⅱ,IT服务Ⅲ,603859,能科科技,0.508,0.38533333333333336
1020,1,计算机,IT服务Ⅱ,IT服务Ⅲ,600797,浙大网新,0.5066666666666667,0.718
1021,1,计算机,IT服务Ⅱ,IT服务Ⅲ,300020,银江技术,0.5053333333333333,0.292
1022,0,计算机,IT服务Ⅱ,IT服务Ⅲ,002421,达实智能,0.502,0.39066666666666666
1023,0,计算机,IT服务Ⅱ,IT服务Ⅲ,688365,光云科技,0.498,0.89
1024,1,计算机,IT服务Ⅱ,IT服务Ⅲ,002609,捷顺科技,0.48733333333333334,0.9546666666666667
1025,1,计算机,IT服务Ⅱ,IT服务Ⅲ,002908,德生科技,0.476,0.372
1026,0,计算机,IT服务Ⅱ,IT服务Ⅲ,301085,亚康股份,0.47333333333333333,0.4653333333333333
1027,0,计算机,IT服务Ⅱ,IT服务Ⅲ,688207,格灵深瞳,0.4646666666666667,0.8226666666666667
1028,0,计算机,IT服务Ⅱ,IT服务Ⅲ,688258,卓易信息,0.464,0.08866666666666667
1029,1,计算机,IT服务Ⅱ,IT服务Ⅲ,002232,启明信息,0.462,0.24333333333333335
1030,0,计算机,IT服务Ⅱ,IT服务Ⅲ,688787,海天瑞声,0.46,0.21666666666666667
1031,1,计算机,IT服务Ⅱ,IT服务Ⅲ,002530,金财互联,0.456,0.914
1032,1,计算机,IT服务Ⅱ,IT服务Ⅲ,300872,天阳科技,0.4513333333333333,0.23066666666666666
1033,1,计算机,IT服务Ⅱ,IT服务Ⅲ,000409,云鼎科技,0.41733333333333333,0.6353333333333333
1034,0,计算机,IT服务Ⅱ,IT服务Ⅲ,603138,海量数据,0.4086666666666667,0.9246666666666666
1035,1,计算机,IT服务Ⅱ,IT服务Ⅲ,603611,诺力股份,0.3953333333333333,0.4126666666666667
1036,1,计算机,IT服务Ⅱ,IT服务Ⅲ,300523,辰安科技,0.3933333333333333,0.728
1037,0,计算机,IT服务Ⅱ,IT服务Ⅲ,300287,飞利信,0.3913333333333333,0.5273333333333333
1038,1,计算机,IT服务Ⅱ,IT服务Ⅲ,300532,今天国际,0.3873333333333333,0.6746666666666666
1039,1,计算机,IT服务Ⅱ,IT服务Ⅲ,603869,新智认知,0.386,0.028666666666666667
1040,1,计算机,IT服务Ⅱ,IT服务Ⅲ,002657,中科金财,0.374,0.7833333333333333
1041,1,计算机,IT服务Ⅱ,IT服务Ⅲ,600756,浪潮软件,0.37,0.7753333333333333
1042,0,计算机,IT服务Ⅱ,IT服务Ⅲ,300895,铜牛信息,0.366,0.514
1043,0,计算机,IT服务Ⅱ,IT服务Ⅲ,301185,鸥玛软件,0.35733333333333334,0.10533333333333333
1044,0,计算机,IT服务Ⅱ,IT服务Ⅲ,003005,竞业达,0.3393333333333333,0.374
1045,1,计算机,IT服务Ⅱ,IT服务Ⅲ,002474,榕基软件,0.33466666666666667,0.348
1046,0,计算机,IT服务Ⅱ,IT服务Ⅲ,688039,当虹科技,0.3233333333333333,0.35933333333333334
1047,0,计算机,IT服务Ⅱ,IT服务Ⅲ,688228,开普云,0.31933333333333336,0.5706666666666667
1048,1,计算机,IT服务Ⅱ,IT服务Ⅲ,002642,荣联科技,0.31866666666666665,0.6066666666666667
1049,1,计算机,IT服务Ⅱ,IT服务Ⅲ,002380,科远智慧,0.30666666666666664,0.8793333333333333
1050,1,计算机,IT服务Ⅱ,IT服务Ⅲ,600571,信雅达,0.306,0.6666666666666666
1051,1,计算机,IT服务Ⅱ,IT服务Ⅲ,300541,先进数通,0.29133333333333333,0.3353333333333333
1052,0,计算机,IT服务Ⅱ,IT服务Ⅲ,300448,浩云科技,0.2846666666666667,0.7133333333333334
1053,0,计算机,IT服务Ⅱ,IT服务Ⅲ,300078,思创医惠,0.27066666666666667,0.7246666666666667
1054,0,计算机,IT服务Ⅱ,IT服务Ⅲ,300250,初灵信息,0.27,0.9973333333333333
1055,1,计算机,IT服务Ⅱ,IT服务Ⅲ,603003,龙宇股份,0.2613333333333333,0.8326666666666667
1056,0,计算机,IT服务Ⅱ,IT服务Ⅲ,301396,宏景科技,0.25533333333333336,0.328
1057,0,计算机,IT服务Ⅱ,IT服务Ⅲ,301208,中亦科技,0.24733333333333332,0.22133333333333333
1058,1,计算机,IT服务Ⅱ,IT服务Ⅲ,603887,城地香江,0.24466666666666667,0.41333333333333333
1059,0,计算机,IT服务Ⅱ,IT服务Ⅲ,300044,赛为智能,0.238,0.166
1060,0,计算机,IT服务Ⅱ,IT服务Ⅲ,688509,正元地信,0.23533333333333334,0.762
1061,1,计算机,IT服务Ⅱ,IT服务Ⅲ,300231,银信科技,0.23466666666666666,0.892
1062,1,计算机,IT服务Ⅱ,IT服务Ⅲ,301248,杰创智能,0.218,0.212
1063,0,计算机,IT服务Ⅱ,IT服务Ⅲ,300609,汇纳科技,0.17933333333333334,0.9333333333333333
1064,0,计算机,IT服务Ⅱ,IT服务Ⅲ,605398,新炬网络,0.17866666666666667,0.7773333333333333
1065,0,计算机,IT服务Ⅱ,IT服务Ⅲ,300290,荣科科技,0.178,0.8186666666666667
1066,1,计算机,IT服务Ⅱ,IT服务Ⅲ,300440,运达科技,0.17266666666666666,0.56
1067,0,计算机,IT服务Ⅱ,IT服务Ⅲ,688316,青云科技-U,0.17,0.7926666666666666
1068,0,计算机,IT服务Ⅱ,IT服务Ⅲ,300264,佳创视讯,0.16333333333333333,0.44866666666666666
1069,1,计算机,IT服务Ⅱ,IT服务Ⅲ,300245,天玑科技,0.15933333333333333,0.588
1070,0,计算机,IT服务Ⅱ,IT服务Ⅲ,688227,品高股份,0.15666666666666668,0.8066666666666666
1071,0,计算机,IT服务Ⅱ,IT服务Ⅲ,688051,佳华科技,0.154,0.8126666666666666
1072,0,计算机,IT服务Ⅱ,IT服务Ⅲ,835305,云创数据,0.15066666666666667,0.904
1073,0,计算机,IT服务Ⅱ,IT服务Ⅲ,300300,海峡创新,0.14733333333333334,0.622
1074,1,计算机,IT服务Ⅱ,IT服务Ⅲ,002331,皖通科技,0.13933333333333334,0.6113333333333333
1075,0,计算机,IT服务Ⅱ,IT服务Ⅲ,300096,易联众,0.13733333333333334,0.648
1076,0,计算机,IT服务Ⅱ,IT服务Ⅲ,300399,天利科技,0.134,0.586
1077,0,计算机,IT服务Ⅱ,IT服务Ⅲ,002771,真视通,0.13066666666666665,0.472
1078,0,计算机,IT服务Ⅱ,IT服务Ⅲ,300277,海联讯,0.128,0.37066666666666664
1079,0,计算机,IT服务Ⅱ,IT服务Ⅲ,688229,博睿数据,0.126,0.8293333333333334
1080,0,计算机,IT服务Ⅱ,IT服务Ⅲ,600476,湘邮科技,0.12466666666666666,0.7846666666666666
1081,0,计算机,IT服务Ⅱ,IT服务Ⅲ,300150,世纪瑞尔,0.11733333333333333,0.056666666666666664
1082,0,计算机,IT服务Ⅱ,IT服务Ⅲ,301218,华是科技,0.106,0.42933333333333334
1083,0,计算机,IT服务Ⅱ,IT服务Ⅲ,300419,浩丰科技,0.096,0.538
1084,0,计算机,IT服务Ⅱ,IT服务Ⅲ,688004,博汇科技,0.082,0.44533333333333336
1085,0,计算机,IT服务Ⅱ,IT服务Ⅲ,301178,天亿马,0.08,0.85
1086,0,计算机,IT服务Ⅱ,IT服务Ⅲ,000638,万方发展,0.056666666666666664,0.3406666666666667
1087,0,计算机,IT服务Ⅱ,IT服务Ⅲ,688251,井松智能,0.048666666666666664,0.074
1088,0,计算机,IT服务Ⅱ,IT服务Ⅲ,688500,*ST慧辰,0.036,0.024
1089,0,计算机,IT服务Ⅱ,IT服务Ⅲ,300167,ST迪威迅,0.027333333333333334,0.636
1090,0,计算机,IT服务Ⅱ,IT服务Ⅲ,837092,汉鑫科技,0.018666666666666668,0.20266666666666666
1091,0,计算机,IT服务Ⅱ,IT服务Ⅲ,838227,美登科技,0.018,0.051333333333333335
1092,0,计算机,IT服务Ⅱ,IT服务Ⅲ,835184,国源科技,0.010666666666666666,0.07133333333333333
1093,0,计算机,IT服务Ⅱ,IT服务Ⅲ,839790,联迪信息,0.006,0.182
1094,0,计算机,IT服务Ⅱ,IT服务Ⅲ,430564,天润科技,0.005333333333333333,0.27266666666666667
1095,0,计算机,IT服务Ⅱ,IT服务Ⅲ,832171,志晟信息,0.004666666666666667,0.30533333333333335
1096,0,计算机,IT服务Ⅱ,IT服务Ⅲ,000606,顺利退,0.0026666666666666666,0.18133333333333335
1097,0,计算机,IT服务Ⅱ,IT服务Ⅲ,600767,退运盛,0.0013333333333333333,0.22266666666666668
1098,1,计算机,计算机设备,其他计算机设备,603019,中科曙光,0.95,0.896
1099,1,计算机,计算机设备,其他计算机设备,000977,浪潮信息,0.9446666666666667,0.8926666666666667
1100,1,计算机,计算机设备,其他计算机设备,002180,纳思达,0.9233333333333333,0.45266666666666666
1101,1,计算机,计算机设备,其他计算机设备,000066,中国长城,0.918,0.8046666666666666
1102,1,计算机,计算机设备,其他计算机设备,002152,广电运通,0.8573333333333333,0.6393333333333333
1103,1,计算机,计算机设备,其他计算机设备,600100,同方股份,0.856,0.9446666666666667
1104,1,计算机,计算机设备,其他计算机设备,688188,柏楚电子,0.8406666666666667,0.758
1105,1,计算机,计算机设备,其他计算机设备,002268,电科网安,0.8153333333333334,0.8646666666666667
1106,1,计算机,计算机设备,其他计算机设备,000997,新大陆,0.7653333333333333,0.45466666666666666
1107,1,计算机,计算机设备,其他计算机设备,300130,新国都,0.686,0.7986666666666666
1108,1,计算机,计算机设备,其他计算机设备,688208,道通科技,0.676,0.9453333333333334
1109,0,计算机,计算机设备,其他计算机设备,872808,曙光数创,0.6706666666666666,0.048
1110,0,计算机,计算机设备,其他计算机设备,301339,通行宝,0.5866666666666667,0.43266666666666664
1111,1,计算机,计算机设备,其他计算机设备,002990,盛视科技,0.5773333333333334,0.8813333333333333
1112,0,计算机,计算机设备,其他计算机设备,001339,智微智能,0.504,0.33866666666666667
1113,0,计算机,计算机设备,其他计算机设备,301391,卡莱特,0.49733333333333335,0.506
1114,1,计算机,计算机设备,其他计算机设备,300455,航天智装,0.49666666666666665,0.17133333333333334
1115,1,计算机,计算机设备,其他计算机设备,300042,朗科科技,0.494,0.034
1116,0,计算机,计算机设备,其他计算机设备,001309,德明利,0.488,0.6466666666666666
1117,0,计算机,计算机设备,其他计算机设备,002912,中新赛克,0.4786666666666667,0.488
1118,1,计算机,计算机设备,其他计算机设备,002197,证通电子,0.472,0.9213333333333333
1119,0,计算机,计算机设备,其他计算机设备,300551,古鳌科技,0.458,0.6033333333333334
1120,0,计算机,计算机设备,其他计算机设备,300302,同有科技,0.4186666666666667,0.39666666666666667
1121,1,计算机,计算机设备,其他计算机设备,600855,航天长峰,0.398,0.5313333333333333
1122,1,计算机,计算机设备,其他计算机设备,300659,中孚信息,0.36,0.43066666666666664
1123,0,计算机,计算机设备,其他计算机设备,300324,旋极信息,0.35933333333333334,0.6186666666666667
1124,1,计算机,计算机设备,其他计算机设备,002970,锐明技术,0.346,0.021333333333333333
1125,1,计算机,计算机设备,其他计算机设备,002376,新北洋,0.342,0.31533333333333335
1126,1,计算机,计算机设备,其他计算机设备,300248,新开普,0.33666666666666667,0.6646666666666666
1127,1,计算机,计算机设备,其他计算机设备,300386,飞天诚信,0.32133333333333336,0.3426666666666667
1128,1,计算机,计算机设备,其他计算机设备,300531,优博讯,0.31466666666666665,0.432
1129,0,计算机,计算机设备,其他计算机设备,300249,依米康,0.312,0.302
1130,0,计算机,计算机设备,其他计算机设备,002512,达华智能,0.30733333333333335,0.5426666666666666
1131,0,计算机,计算机设备,其他计算机设备,002308,威创股份,0.3006666666666667,0.602
1132,0,计算机,计算机设备,其他计算机设备,002577,雷柏科技,0.2966666666666667,0.15266666666666667
1133,1,计算机,计算机设备,其他计算机设备,603496,恒为科技,0.29333333333333333,0.37866666666666665
1134,0,计算机,计算机设备,其他计算机设备,300941,创识科技,0.2886666666666667,0.6793333333333333
1135,0,计算机,计算机设备,其他计算机设备,300479,神思电子,0.2866666666666667,0.7073333333333334
1136,0,计算机,计算机设备,其他计算机设备,603516,淳中科技,0.26866666666666666,0.5193333333333333
1137,1,计算机,计算机设备,其他计算机设备,300552,万集科技,0.2653333333333333,0.5213333333333333
1138,1,计算机,计算机设备,其他计算机设备,300645,正元智慧,0.25666666666666665,0.26666666666666666
1139,0,计算机,计算机设备,其他计算机设备,300508,维宏股份,0.232,0.016666666666666666
1140,0,计算机,计算机设备,其他计算机设备,300368,汇金股份,0.228,0.7646666666666667
1141,1,计算机,计算机设备,其他计算机设备,300546,雄帝科技,0.21,0.6433333333333333
1142,1,计算机,计算机设备,其他计算机设备,603660,苏州科达,0.20933333333333334,0.782
1143,0,计算机,计算机设备,其他计算机设备,688060,云涌科技,0.19666666666666666,0.5866666666666667
1144,0,计算机,计算机设备,其他计算机设备,001229,魅视科技,0.182,0.8206666666666667
1145,0,计算机,计算机设备,其他计算机设备,002177,御银股份,0.16666666666666666,0.48933333333333334
1146,0,计算机,计算机设备,其他计算机设备,603106,恒银科技,0.14666666666666667,0.5246666666666666
1147,0,计算机,计算机设备,其他计算机设备,300845,捷安高科,0.12333333333333334,0.9933333333333333
1148,1,计算机,计算机设备,其他计算机设备,300771,智莱科技,0.10533333333333333,0.7713333333333333
1149,0,计算机,计算机设备,其他计算机设备,688288,鸿泉物联,0.09866666666666667,0.8526666666666667
1150,0,计算机,计算机设备,其他计算机设备,300333,兆日科技,0.08866666666666667,0.44733333333333336
1151,0,计算机,计算机设备,其他计算机设备,300807,天迈科技,0.088,0.888
1152,0,计算机,计算机设备,其他计算机设备,300789,唐源电气,0.084,0.246
1153,0,计算机,计算机设备,其他计算机设备,300462,华铭智能,0.078,0.47
1154,0,计算机,计算机设备,其他计算机设备,300743,天地数码,0.074,0.852
1155,0,计算机,计算机设备,其他计算机设备,872190,雷神科技,0.03,0.162
1156,0,计算机,计算机设备,其他计算机设备,430090,同辉信息,0.008666666666666666,0.806
1157,0,计算机,计算机设备,其他计算机设备,688086,退紫晶,0.002,0.018666666666666668
1158,1,计算机,软件开发,垂直应用软件,300033,同花顺,0.9593333333333334,0.9926666666666667
1159,1,计算机,软件开发,垂直应用软件,600570,恒生电子,0.9513333333333334,0.6753333333333333
1160,1,计算机,软件开发,垂直应用软件,002920,德赛西威,0.9473333333333334,0.966
1161,0,计算机,软件开发,垂直应用软件,301269,华大九天,0.94,0.334
1162,1,计算机,软件开发,垂直应用软件,002410,广联达,0.9366666666666666,0.9486666666666667
1163,1,计算机,软件开发,垂直应用软件,002153,石基信息,0.9026666666666666,0.76
1164,1,计算机,软件开发,垂直应用软件,002405,四维图新,0.8453333333333334,0.7346666666666667
1165,1,计算机,软件开发,垂直应用软件,300229,拓尔思,0.81,0.546
1166,1,计算机,软件开发,垂直应用软件,002261,拓维信息,0.8073333333333333,0.9746666666666667
1167,1,计算机,软件开发,垂直应用软件,603927,中科软,0.8006666666666666,0.6226666666666667
1168,1,计算机,软件开发,垂直应用软件,300253,卫宁健康,0.786,0.5746666666666667
1169,1,计算机,软件开发,垂直应用软件,300803,指南针,0.78,0.9773333333333334
1170,1,计算机,软件开发,垂直应用软件,300188,美亚柏科,0.7706666666666667,0.24533333333333332
1171,0,计算机,软件开发,垂直应用软件,301095,广立微,0.7473333333333333,0.44666666666666666
1172,1,计算机,软件开发,垂直应用软件,688083,中望软件,0.7413333333333333,0.958
1173,1,计算机,软件开发,垂直应用软件,600602,云赛智联,0.7406666666666667,0.9626666666666667
1174,1,计算机,软件开发,垂直应用软件,688326,经纬恒润-W,0.7353333333333333,0.9733333333333334
1175,1,计算机,软件开发,垂直应用软件,688232,新点软件,0.7226666666666667,0.2813333333333333
1176,1,计算机,软件开发,垂直应用软件,301153,中科江南,0.7093333333333334,0.218
1177,1,计算机,软件开发,垂直应用软件,601519,大智慧,0.6886666666666666,0.9433333333333334
1178,1,计算机,软件开发,垂直应用软件,300075,数字政通,0.6753333333333333,0.83
1179,1,计算机,软件开发,垂直应用软件,002063,远光软件,0.6733333333333333,0.6366666666666667
1180,0,计算机,软件开发,垂直应用软件,688318,财富趋势,0.6666666666666666,0.9966666666666667
1181,1,计算机,软件开发,垂直应用软件,300451,创业慧康,0.6613333333333333,0.6126666666666667
1182,0,计算机,软件开发,垂直应用软件,688206,概伦电子,0.652,0.5593333333333333
1183,1,计算机,软件开发,垂直应用软件,300525,博思软件,0.6393333333333333,0.5253333333333333
1184,0,计算机,软件开发,垂直应用软件,000503,国新健康,0.6226666666666667,0.186
1185,1,计算机,软件开发,垂直应用软件,300226,上海钢联,0.6126666666666667,0.556
1186,1,计算机,软件开发,垂直应用软件,300379,东方通,0.6,0.9593333333333334
1187,1,计算机,软件开发,垂直应用软件,002987,京北方,0.5846666666666667,0.692
1188,1,计算机,软件开发,垂直应用软件,603383,顶点软件,0.5646666666666667,0.5646666666666667
1189,0,计算机,软件开发,垂直应用软件,300085,银之杰,0.55,0.9586666666666667
1190,0,计算机,软件开发,垂直应用软件,300579,数字认证,0.5453333333333333,0.88
1191,1,计算机,软件开发,垂直应用软件,300348,长亮科技,0.532,0.78
1192,1,计算机,软件开发,垂直应用软件,300598,诚迈科技,0.5293333333333333,0.8873333333333333
1193,0,计算机,软件开发,垂直应用软件,688507,索辰科技,0.524,0.6193333333333333
1194,0,计算机,软件开发,垂直应用软件,300559,佳发教育,0.5186666666666667,0.992
1195,0,计算机,软件开发,垂直应用软件,300352,北信源,0.49466666666666664,0.526
1196,0,计算机,软件开发,垂直应用软件,301162,国能日新,0.49333333333333335,0.08333333333333333
1197,1,计算机,软件开发,垂直应用软件,000948,南天信息,0.48933333333333334,0.20466666666666666
1198,1,计算机,软件开发,垂直应用软件,300366,创意信息,0.47733333333333333,0.8486666666666667
1199,1,计算机,软件开发,垂直应用软件,002362,汉王科技,0.4686666666666667,0.9046666666666666
1200,1,计算机,软件开发,垂直应用软件,300663,科蓝软件,0.4533333333333333,0.5413333333333333
1201,1,计算机,软件开发,垂直应用软件,688588,凌志软件,0.43933333333333335,0.5453333333333333
1202,0,计算机,软件开发,垂直应用软件,688579,山大地纬,0.43866666666666665,0.4846666666666667
1203,0,计算机,软件开发,垂直应用软件,300098,高新兴,0.436,0.678
1204,1,计算机,软件开发,垂直应用软件,300377,赢时胜,0.42933333333333334,0.656
1205,0,计算机,软件开发,垂直应用软件,301195,北路智控,0.42533333333333334,0.34
1206,1,计算机,软件开发,垂直应用软件,300996,普联软件,0.422,0.7866666666666666
1207,1,计算机,软件开发,垂直应用软件,300468,四方精创,0.42,0.742
1208,1,计算机,软件开发,垂直应用软件,300520,科大国创,0.414,0.7453333333333333
1209,0,计算机,软件开发,垂直应用软件,300469,信息发展,0.4106666666666667,0.24733333333333332
1210,0,计算机,软件开发,垂直应用软件,600654,ST中安,0.4093333333333333,0.19
1211,1,计算机,软件开发,垂直应用软件,300925,法本信息,0.39466666666666667,0.9033333333333333
1212,0,计算机,软件开发,垂直应用软件,003029,吉大正元,0.39266666666666666,0.13733333333333334
1213,1,计算机,软件开发,垂直应用软件,300047,天源迪科,0.362,0.754
1214,1,计算机,软件开发,垂直应用软件,688590,新致软件,0.36133333333333334,0.7506666666666667
1215,1,计算机,软件开发,垂直应用软件,688246,嘉和美康,0.354,0.134
1216,0,计算机,软件开发,垂直应用软件,300465,高伟达,0.338,0.7353333333333333
1217,0,计算机,软件开发,垂直应用软件,301378,通达海,0.336,0.5446666666666666
1218,1,计算机,软件开发,垂直应用软件,300365,恒华科技,0.334,0.774
1219,1,计算机,软件开发,垂直应用软件,603528,多伦科技,0.3273333333333333,0.37133333333333335
1220,1,计算机,软件开发,垂直应用软件,300830,金现代,0.32066666666666666,0.8586666666666667
1221,1,计算机,软件开发,垂直应用软件,002298,中电兴发,0.31533333333333335,0.77
1222,0,计算机,软件开发,垂直应用软件,688479,友车科技,0.30933333333333335,0.6046666666666667
1223,0,计算机,软件开发,垂直应用软件,300550,和仁科技,0.294,0.2853333333333333
1224,0,计算机,软件开发,垂直应用软件,603990,麦迪科技,0.292,0.582
1225,0,计算机,软件开发,垂直应用软件,603189,网达软件,0.2813333333333333,0.7266666666666667
1226,0,计算机,软件开发,垂直应用软件,301337,亚华电子,0.268,0.012666666666666666
1227,0,计算机,软件开发,垂直应用软件,300561,汇金科技,0.26666666666666666,0.35133333333333333
1228,0,计算机,软件开发,垂直应用软件,300344,立方数科,0.264,0.092
1229,1,计算机,软件开发,垂直应用软件,002322,理工能科,0.248,0.5066666666666667
1230,1,计算机,软件开发,垂直应用软件,603232,格尔软件,0.24666666666666667,0.3566666666666667
1231,0,计算机,软件开发,垂直应用软件,300542,新晨科技,0.24066666666666667,0.5173333333333333
1232,0,计算机,软件开发,垂直应用软件,002253,川大智胜,0.21933333333333332,0.44133333333333336
1233,1,计算机,软件开发,垂直应用软件,300608,思特奇,0.216,0.7706666666666667
1234,0,计算机,软件开发,垂直应用软件,300235,方直科技,0.21466666666666667,0.9833333333333333
1235,0,计算机,软件开发,垂直应用软件,300730,科创信息,0.20133333333333334,0.8366666666666667
1236,0,计算机,软件开发,垂直应用软件,300556,丝路视觉,0.18133333333333335,0.14733333333333334
1237,0,计算机,软件开发,垂直应用软件,688291,金橙子,0.15733333333333333,0.684
1238,0,计算机,软件开发,垂直应用软件,688118,普元信息,0.144,0.9566666666666667
1239,0,计算机,软件开发,垂直应用软件,301159,三维天地,0.14133333333333334,0.030666666666666665
1240,0,计算机,软件开发,垂直应用软件,003007,直真科技,0.124,0.6346666666666667
1241,0,计算机,软件开发,垂直应用软件,300380,安硕信息,0.122,0.5846666666666667
1242,0,计算机,软件开发,垂直应用软件,300605,恒锋信息,0.114,0.39866666666666667
1243,0,计算机,软件开发,垂直应用软件,300935,盈建科,0.10933333333333334,0.9253333333333333
1244,0,计算机,软件开发,垂直应用软件,002178,延华智能,0.10733333333333334,0.548
1245,0,计算机,软件开发,垂直应用软件,300074,华平股份,0.09266666666666666,0.568
1246,0,计算机,软件开发,垂直应用软件,688109,品茗科技,0.07733333333333334,0.06133333333333333
1247,0,计算机,软件开发,垂直应用软件,688171,纬德信息,0.06933333333333333,0.8913333333333333
1248,0,计算机,软件开发,垂直应用软件,688296,和达科技,0.06333333333333334,0.19266666666666668
